sec,r.init,r.init was invoked (a)
4.718,0.500,StateMachine,before if(conditionsToCheck
4.718,0.529,StateMachine,before this.everyTime
4.719,0.402,StateMachine,after this.everyTime
4.719,0.392,StateMachine,run completed
4.719,0.335,Mainline,Ending state machine pass
4.720,0.317,Mainline,Begining state machine pass
4.720,0.357,StateMachine,before if(conditionsToCheck
4.721,0.524,StateMachine,before this.everyTime
4.721,0.442,StateMachine,after this.everyTime
4.721,0.369,StateMachine,run completed
4.722,0.332,Mainline,Ending state machine pass
4.722,0.389,Mainline,Begining state machine pass
4.722,0.418,StateMachine,before if(conditionsToCheck
4.723,0.504,StateMachine,before this.everyTime
4.723,0.348,StateMachine,after this.everyTime
4.724,0.307,StateMachine,run completed
4.724,0.368,Mainline,Ending state machine pass
4.724,0.366,Mainline,Begining state machine pass
4.725,0.400,StateMachine,before if(conditionsToCheck
4.725,0.489,StateMachine,before this.everyTime
4.726,0.557,StateMachine,after this.everyTime
4.726,0.423,StateMachine,run completed
4.727,0.439,Mainline,Ending state machine pass
4.727,0.410,Mainline,Begining state machine pass
4.728,0.504,StateMachine,before if(conditionsToCheck
4.728,0.832,StateMachine,before this.everyTime
4.729,0.441,StateMachine,after this.everyTime
4.729,0.352,StateMachine,run completed
4.730,0.302,Mainline,Ending state machine pass
4.730,0.307,Mainline,Begining state machine pass
4.730,0.385,StateMachine,before if(conditionsToCheck
4.731,0.519,StateMachine,before this.everyTime
4.731,0.384,StateMachine,after this.everyTime
4.731,0.311,StateMachine,run completed
4.732,0.299,Mainline,Ending state machine pass
4.732,0.374,Mainline,Begining state machine pass
4.733,0.386,StateMachine,before if(conditionsToCheck
4.733,0.521,StateMachine,before this.everyTime
4.733,0.386,StateMachine,after this.everyTime
4.734,0.324,StateMachine,run completed
4.734,0.378,Mainline,Ending state machine pass
4.734,0.373,Mainline,Begining state machine pass
4.735,0.409,StateMachine,before if(conditionsToCheck
4.735,0.453,StateMachine,before this.everyTime
4.736,0.321,StateMachine,after this.everyTime
4.736,0.332,StateMachine,run completed
4.736,0.355,Mainline,Ending state machine pass
4.737,0.387,Mainline,Begining state machine pass
4.737,0.354,StateMachine,before if(conditionsToCheck
4.737,0.374,StateMachine,before this.everyTime
4.738,0.518,StateMachine,after this.everyTime
4.738,0.418,StateMachine,run completed
4.739,0.430,Mainline,Ending state machine pass
4.739,0.417,Mainline,Begining state machine pass
4.740,0.358,StateMachine,before if(conditionsToCheck
4.740,0.527,StateMachine,before this.everyTime
4.741,0.401,StateMachine,after this.everyTime
4.741,0.442,StateMachine,run completed
4.741,0.403,Mainline,Ending state machine pass
4.742,0.367,Mainline,Begining state machine pass
4.742,0.444,StateMachine,before if(conditionsToCheck
4.743,0.511,StateMachine,before this.everyTime
4.743,0.405,StateMachine,after this.everyTime
4.743,0.344,StateMachine,run completed
4.744,0.346,Mainline,Ending state machine pass
4.744,0.419,Mainline,Begining state machine pass
4.745,0.447,StateMachine,before if(conditionsToCheck
4.745,0.500,StateMachine,before this.everyTime
4.746,0.392,StateMachine,after this.everyTime
4.746,0.394,StateMachine,run completed
4.746,0.421,Mainline,Ending state machine pass
4.747,0.403,Mainline,Begining state machine pass
4.747,0.419,StateMachine,before if(conditionsToCheck
4.748,0.648,StateMachine,before this.everyTime
4.748,0.454,StateMachine,after this.everyTime
4.749,0.439,StateMachine,run completed
4.749,0.424,Mainline,Ending state machine pass
4.750,0.425,Mainline,Begining state machine pass
4.750,0.473,StateMachine,before if(conditionsToCheck
4.751,0.548,StateMachine,before this.everyTime
4.751,0.446,StateMachine,after this.everyTime
4.751,0.385,StateMachine,run completed
4.752,0.334,Mainline,Ending state machine pass
4.752,0.428,Mainline,Begining state machine pass
4.753,0.495,StateMachine,before if(conditionsToCheck
4.753,0.573,StateMachine,before this.everyTime
4.754,0.375,StateMachine,after this.everyTime
4.754,0.429,StateMachine,run completed
4.754,0.375,Mainline,Ending state machine pass
4.755,0.463,Mainline,Begining state machine pass
4.755,0.436,StateMachine,before if(conditionsToCheck
4.756,0.468,StateMachine,before this.everyTime
4.756,0.419,StateMachine,after this.everyTime
4.757,0.401,StateMachine,run completed
4.757,0.374,Mainline,Ending state machine pass
4.757,0.338,Mainline,Begining state machine pass
4.758,0.428,StateMachine,before if(conditionsToCheck
4.758,0.519,StateMachine,before this.everyTime
4.759,0.534,StateMachine,after this.everyTime
4.759,0.419,StateMachine,run completed
4.760,0.347,Mainline,Ending state machine pass
4.760,0.459,Mainline,Begining state machine pass
4.760,0.432,StateMachine,before if(conditionsToCheck
4.761,0.538,StateMachine,before this.everyTime
4.761,0.436,StateMachine,after this.everyTime
4.762,0.430,StateMachine,run completed
4.762,0.465,Mainline,Ending state machine pass
4.763,0.461,Mainline,Begining state machine pass
4.763,0.655,StateMachine,before if(conditionsToCheck
4.764,0.541,StateMachine,before this.everyTime
4.764,0.414,StateMachine,after this.everyTime
4.765,0.400,StateMachine,run completed
4.765,0.342,Mainline,Ending state machine pass
4.766,0.370,Mainline,Begining state machine pass
4.766,0.457,StateMachine,before if(conditionsToCheck
4.767,0.608,StateMachine,before this.everyTime
4.767,0.484,StateMachine,after this.everyTime
4.767,0.336,StateMachine,run completed
4.768,0.653,Mainline,Ending state machine pass
4.769,0.510,Mainline,Begining state machine pass
4.769,0.470,StateMachine,before if(conditionsToCheck
4.770,0.517,StateMachine,before this.everyTime
4.770,0.395,StateMachine,after this.everyTime
4.770,0.382,StateMachine,run completed
4.771,0.432,Mainline,Ending state machine pass
4.771,0.420,Mainline,Begining state machine pass
4.772,0.412,StateMachine,before if(conditionsToCheck
4.772,0.536,StateMachine,before this.everyTime
4.773,0.412,StateMachine,after this.everyTime
4.773,0.466,StateMachine,run completed
4.773,0.396,Mainline,Ending state machine pass
4.774,0.423,Mainline,Begining state machine pass
4.774,0.451,StateMachine,before if(conditionsToCheck
4.775,0.515,StateMachine,before this.everyTime
4.775,0.422,StateMachine,after this.everyTime
4.776,0.340,StateMachine,run completed
4.776,0.373,Mainline,Ending state machine pass
4.776,0.356,Mainline,Begining state machine pass
4.777,0.386,StateMachine,before if(conditionsToCheck
4.777,0.512,StateMachine,before this.everyTime
4.778,0.431,StateMachine,after this.everyTime
4.778,0.520,StateMachine,run completed
4.779,0.487,Mainline,Ending state machine pass
4.779,0.546,Mainline,Begining state machine pass
4.780,0.500,StateMachine,before if(conditionsToCheck
4.780,0.755,StateMachine,before this.everyTime
4.781,0.570,StateMachine,after this.everyTime
4.781,0.448,StateMachine,run completed
4.782,0.413,Mainline,Ending state machine pass
4.782,0.381,Mainline,Begining state machine pass
4.783,0.377,StateMachine,before if(conditionsToCheck
4.783,0.474,StateMachine,before this.everyTime
4.783,0.357,StateMachine,after this.everyTime
4.784,0.335,StateMachine,run completed
4.784,0.356,Mainline,Ending state machine pass
4.784,0.334,Mainline,Begining state machine pass
4.785,0.369,StateMachine,before if(conditionsToCheck
4.785,0.468,StateMachine,before this.everyTime
4.786,0.382,StateMachine,after this.everyTime
4.786,0.388,StateMachine,run completed
4.786,0.356,Mainline,Ending state machine pass
4.787,0.402,Mainline,Begining state machine pass
4.787,0.367,StateMachine,before if(conditionsToCheck
4.788,0.557,StateMachine,before this.everyTime
4.788,0.412,StateMachine,after this.everyTime
4.789,0.360,StateMachine,run completed
4.789,0.375,Mainline,Ending state machine pass
4.789,0.337,Mainline,Begining state machine pass
4.790,0.314,StateMachine,before if(conditionsToCheck
4.790,0.449,StateMachine,before this.everyTime
4.790,0.384,StateMachine,after this.everyTime
4.791,0.363,StateMachine,run completed
4.791,0.353,Mainline,Ending state machine pass
4.791,0.333,Mainline,Begining state machine pass
4.792,0.327,StateMachine,before if(conditionsToCheck
4.792,0.440,StateMachine,before this.everyTime
4.793,0.385,StateMachine,after this.everyTime
4.793,0.385,StateMachine,run completed
4.793,0.378,Mainline,Ending state machine pass
4.794,0.326,Mainline,Begining state machine pass
4.794,0.364,StateMachine,before if(conditionsToCheck
4.795,0.458,StateMachine,before this.everyTime
4.795,0.401,StateMachine,after this.everyTime
4.795,0.319,StateMachine,run completed
4.796,0.285,Mainline,Ending state machine pass
4.796,0.300,Mainline,Begining state machine pass
4.796,0.362,StateMachine,before if(conditionsToCheck
4.797,0.493,StateMachine,before this.everyTime
4.797,0.384,StateMachine,after this.everyTime
4.797,0.333,StateMachine,run completed
4.798,0.428,Mainline,Ending state machine pass
4.798,0.380,Mainline,Begining state machine pass
4.799,0.358,StateMachine,before if(conditionsToCheck
4.799,0.465,StateMachine,before this.everyTime
4.799,0.363,StateMachine,after this.everyTime
4.800,0.495,StateMachine,run completed
4.800,0.362,Mainline,Ending state machine pass
4.801,0.335,Mainline,Begining state machine pass
4.801,0.363,StateMachine,before if(conditionsToCheck
4.801,0.456,StateMachine,before this.everyTime
4.802,0.368,StateMachine,after this.everyTime
4.802,0.339,StateMachine,run completed
4.802,0.336,Mainline,Ending state machine pass
4.803,0.340,Mainline,Begining state machine pass
4.803,0.492,StateMachine,before if(conditionsToCheck
4.804,0.466,StateMachine,before this.everyTime
4.804,0.435,StateMachine,after this.everyTime
4.805,0.382,StateMachine,run completed
4.805,0.343,Mainline,Ending state machine pass
4.805,0.308,Mainline,Begining state machine pass
4.805,0.291,StateMachine,before if(conditionsToCheck
4.806,0.416,StateMachine,before this.everyTime
4.806,0.371,StateMachine,after this.everyTime
4.807,0.368,StateMachine,run completed
4.807,0.341,Mainline,Ending state machine pass
4.807,0.300,Mainline,Begining state machine pass
4.808,0.766,StateMachine,before if(conditionsToCheck
4.809,1.037,StateMachine,before this.everyTime
4.810,0.444,StateMachine,after this.everyTime
4.810,0.476,StateMachine,run completed
4.811,0.528,Mainline,Ending state machine pass
4.811,0.420,Mainline,Begining state machine pass
4.811,0.362,StateMachine,before if(conditionsToCheck
4.812,0.444,StateMachine,before this.everyTime
4.812,0.368,StateMachine,after this.everyTime
4.812,0.352,StateMachine,run completed
4.813,0.346,Mainline,Ending state machine pass
4.813,0.350,Mainline,Begining state machine pass
4.814,0.341,StateMachine,before if(conditionsToCheck
4.814,0.409,StateMachine,before this.everyTime
4.814,0.351,StateMachine,after this.everyTime
4.815,0.345,StateMachine,run completed
4.815,0.371,Mainline,Ending state machine pass
4.815,0.450,Mainline,Begining state machine pass
4.816,0.387,StateMachine,before if(conditionsToCheck
4.816,0.409,StateMachine,before this.everyTime
4.817,0.338,StateMachine,after this.everyTime
4.817,0.304,StateMachine,run completed
4.817,0.333,Mainline,Ending state machine pass
4.818,0.410,Mainline,Begining state machine pass
4.818,0.447,StateMachine,before if(conditionsToCheck
4.819,0.466,StateMachine,before this.everyTime
4.819,0.393,StateMachine,after this.everyTime
4.819,0.353,StateMachine,run completed
4.820,0.357,Mainline,Ending state machine pass
4.820,0.389,Mainline,Begining state machine pass
4.820,0.389,StateMachine,before if(conditionsToCheck
4.821,0.477,StateMachine,before this.everyTime
4.821,0.368,StateMachine,after this.everyTime
4.822,0.310,StateMachine,run completed
4.822,0.320,Mainline,Ending state machine pass
4.822,0.330,Mainline,Begining state machine pass
4.823,0.361,StateMachine,before if(conditionsToCheck
4.823,0.453,StateMachine,before this.everyTime
4.823,0.376,StateMachine,after this.everyTime
4.824,0.302,StateMachine,run completed
4.824,0.332,Mainline,Ending state machine pass
4.824,0.316,Mainline,Begining state machine pass
4.826,1.705,StateMachine,before if(conditionsToCheck
4.829,2.839,StateMachine,before this.everyTime
4.831,1.631,StateMachine,after this.everyTime
4.833,2.766,StateMachine,run completed
4.835,1.915,Mainline,Ending state machine pass
4.837,2.094,Mainline,Begining state machine pass
4.839,2.135,StateMachine,before if(conditionsToCheck
4.842,2.101,StateMachine,before this.everyTime
4.844,2.166,StateMachine,after this.everyTime
4.845,1.243,StateMachine,run completed
4.846,0.659,Mainline,Ending state machine pass
4.846,0.797,Mainline,Begining state machine pass
4.847,0.745,StateMachine,before if(conditionsToCheck
4.849,2.093,StateMachine,before this.everyTime
4.851,1.573,StateMachine,after this.everyTime
4.853,2.128,StateMachine,run completed
4.856,2.776,Mainline,Ending state machine pass
4.858,1.925,Mainline,Begining state machine pass
4.860,2.112,StateMachine,before if(conditionsToCheck
4.861,1.587,StateMachine,before this.everyTime
4.862,0.604,StateMachine,after this.everyTime
4.863,1.267,StateMachine,run completed
4.864,0.636,Mainline,Ending state machine pass
4.866,1.742,Mainline,Begining state machine pass
4.866,0.813,StateMachine,before if(conditionsToCheck
4.868,1.960,StateMachine,before this.everyTime
4.869,0.604,StateMachine,after this.everyTime
4.870,0.683,StateMachine,run completed
4.871,1.303,Mainline,Ending state machine pass
4.872,0.572,Mainline,Begining state machine pass
4.872,0.476,StateMachine,before if(conditionsToCheck
4.873,1.004,StateMachine,before this.everyTime
4.874,0.980,StateMachine,after this.everyTime
4.875,1.161,StateMachine,run completed
4.876,1.016,Mainline,Ending state machine pass
4.877,0.782,Mainline,Begining state machine pass
4.878,0.675,StateMachine,before if(conditionsToCheck
4.879,1.480,StateMachine,before this.everyTime
4.880,0.643,StateMachine,after this.everyTime
4.880,0.554,StateMachine,run completed
4.882,1.280,Mainline,Ending state machine pass
4.882,0.651,Mainline,Begining state machine pass
4.885,2.979,StateMachine,before if(conditionsToCheck
4.916,30.447,StateMachine,before this.everyTime
4.917,0.846,StateMachine,after this.everyTime
4.917,0.754,StateMachine,run completed
4.918,0.907,Mainline,Ending state machine pass
4.919,0.514,Mainline,Begining state machine pass
4.919,0.479,StateMachine,before if(conditionsToCheck
4.923,3.973,StateMachine,before this.everyTime
4.924,1.199,StateMachine,after this.everyTime
4.925,0.730,StateMachine,run completed
4.926,0.597,Mainline,Ending state machine pass
4.927,1.185,Mainline,Begining state machine pass
4.928,0.697,StateMachine,before if(conditionsToCheck
4.929,1.204,StateMachine,before this.everyTime
4.930,0.803,StateMachine,after this.everyTime
4.930,0.673,StateMachine,run completed
4.931,0.633,Mainline,Ending state machine pass
4.932,0.688,Mainline,Begining state machine pass
4.932,0.523,StateMachine,before if(conditionsToCheck
4.933,0.821,StateMachine,before this.everyTime
4.933,0.481,StateMachine,after this.everyTime
4.934,0.668,StateMachine,run completed
4.934,0.389,Mainline,Ending state machine pass
4.935,0.554,Mainline,Begining state machine pass
4.935,0.453,StateMachine,before if(conditionsToCheck
4.936,0.754,StateMachine,before this.everyTime
