sec,r.init,r.init was invoked (a)
3.633,0.441,Mainline,Begining state machine pass
3.633,0.567,StateMachine,before if(conditionsToCheck
3.634,0.458,StateMachine,before this.everyTime
3.634,0.406,StateMachine,after this.everyTime
3.634,0.371,StateMachine,run completed
3.635,0.372,Mainline,Ending state machine pass
3.635,0.424,Mainline,Begining state machine pass
3.636,0.472,StateMachine,before if(conditionsToCheck
3.636,0.497,StateMachine,before this.everyTime
3.637,0.446,StateMachine,after this.everyTime
3.637,0.446,StateMachine,run completed
3.638,0.479,Mainline,Ending state machine pass
3.638,0.383,Mainline,Begining state machine pass
3.638,0.427,StateMachine,before if(conditionsToCheck
3.639,0.464,StateMachine,before this.everyTime
3.639,0.619,StateMachine,after this.everyTime
3.640,0.362,StateMachine,run completed
3.640,0.395,Mainline,Ending state machine pass
3.640,0.336,Mainline,Begining state machine pass
3.641,0.313,StateMachine,before if(conditionsToCheck
3.641,0.547,StateMachine,before this.everyTime
3.642,0.391,StateMachine,after this.everyTime
3.642,0.434,StateMachine,run completed
3.643,0.460,Mainline,Ending state machine pass
3.643,0.427,Mainline,Begining state machine pass
3.644,0.519,StateMachine,before if(conditionsToCheck
3.644,0.492,StateMachine,before this.everyTime
3.644,0.418,StateMachine,after this.everyTime
3.645,0.468,StateMachine,run completed
3.646,0.580,Mainline,Ending state machine pass
3.646,0.418,Mainline,Begining state machine pass
3.646,0.397,StateMachine,before if(conditionsToCheck
3.647,0.412,StateMachine,before this.everyTime
3.647,0.581,StateMachine,after this.everyTime
3.648,0.429,StateMachine,run completed
3.648,0.434,Mainline,Ending state machine pass
3.649,0.381,Mainline,Begining state machine pass
3.649,0.529,StateMachine,before if(conditionsToCheck
3.650,0.617,StateMachine,before this.everyTime
3.650,0.462,StateMachine,after this.everyTime
3.651,0.379,StateMachine,run completed
3.651,0.348,Mainline,Ending state machine pass
3.651,0.407,Mainline,Begining state machine pass
3.652,0.436,StateMachine,before if(conditionsToCheck
3.652,0.467,StateMachine,before this.everyTime
3.653,0.459,StateMachine,after this.everyTime
3.653,0.413,StateMachine,run completed
3.654,0.401,Mainline,Ending state machine pass
3.654,0.446,Mainline,Begining state machine pass
3.654,0.438,StateMachine,before if(conditionsToCheck
3.655,0.481,StateMachine,before this.everyTime
3.655,0.403,StateMachine,after this.everyTime
3.656,0.347,StateMachine,run completed
3.656,0.384,Mainline,Ending state machine pass
3.656,0.378,Mainline,Begining state machine pass
3.657,0.387,StateMachine,before if(conditionsToCheck
3.657,0.450,StateMachine,before this.everyTime
3.658,0.360,StateMachine,after this.everyTime
3.658,0.383,StateMachine,run completed
3.659,0.606,Mainline,Ending state machine pass
3.659,0.507,Mainline,Begining state machine pass
3.660,0.449,StateMachine,before if(conditionsToCheck
3.660,0.531,StateMachine,before this.everyTime
3.661,0.465,StateMachine,after this.everyTime
3.661,0.573,StateMachine,run completed
3.662,0.424,Mainline,Ending state machine pass
3.662,0.428,Mainline,Begining state machine pass
3.662,0.420,StateMachine,before if(conditionsToCheck
3.663,0.734,StateMachine,before this.everyTime
3.664,0.417,StateMachine,after this.everyTime
3.664,0.359,StateMachine,run completed
3.664,0.418,Mainline,Ending state machine pass
3.665,0.687,Mainline,Begining state machine pass
3.665,0.392,StateMachine,before if(conditionsToCheck
3.666,0.417,StateMachine,before this.everyTime
3.666,0.398,StateMachine,after this.everyTime
3.667,0.394,StateMachine,run completed
3.667,0.649,Mainline,Ending state machine pass
3.668,0.402,Mainline,Begining state machine pass
3.668,0.407,StateMachine,before if(conditionsToCheck
3.669,0.483,StateMachine,before this.everyTime
3.669,0.396,StateMachine,after this.everyTime
3.669,0.401,StateMachine,run completed
3.670,0.363,Mainline,Ending state machine pass
3.670,0.386,Mainline,Begining state machine pass
3.670,0.407,StateMachine,before if(conditionsToCheck
3.671,0.492,StateMachine,before this.everyTime
3.671,0.373,StateMachine,after this.everyTime
3.672,0.330,StateMachine,run completed
3.672,0.351,Mainline,Ending state machine pass
3.672,0.350,Mainline,Begining state machine pass
3.673,0.518,StateMachine,before if(conditionsToCheck
3.673,0.514,StateMachine,before this.everyTime
3.674,0.444,StateMachine,after this.everyTime
3.674,0.462,StateMachine,run completed
3.675,0.412,Mainline,Ending state machine pass
3.675,0.466,Mainline,Begining state machine pass
3.676,0.435,StateMachine,before if(conditionsToCheck
3.676,0.535,StateMachine,before this.everyTime
3.677,0.427,StateMachine,after this.everyTime
3.677,0.405,StateMachine,run completed
3.677,0.399,Mainline,Ending state machine pass
3.678,0.370,Mainline,Begining state machine pass
3.678,0.362,StateMachine,before if(conditionsToCheck
3.679,0.404,StateMachine,before this.everyTime
3.679,0.331,StateMachine,after this.everyTime
3.679,0.314,StateMachine,run completed
3.679,0.316,Mainline,Ending state machine pass
3.680,0.351,Mainline,Begining state machine pass
3.680,0.345,StateMachine,before if(conditionsToCheck
3.681,0.394,StateMachine,before this.everyTime
3.681,0.387,StateMachine,after this.everyTime
3.681,0.340,StateMachine,run completed
3.682,0.296,Mainline,Ending state machine pass
3.682,0.361,Mainline,Begining state machine pass
3.682,0.372,StateMachine,before if(conditionsToCheck
3.683,0.571,StateMachine,before this.everyTime
3.683,0.359,StateMachine,after this.everyTime
3.684,0.346,StateMachine,run completed
3.684,0.367,Mainline,Ending state machine pass
3.684,0.376,Mainline,Begining state machine pass
3.685,0.401,StateMachine,before if(conditionsToCheck
3.685,0.454,StateMachine,before this.everyTime
3.686,0.315,StateMachine,after this.everyTime
3.686,0.356,StateMachine,run completed
3.686,0.391,Mainline,Ending state machine pass
3.687,0.394,Mainline,Begining state machine pass
3.687,0.424,StateMachine,before if(conditionsToCheck
3.687,0.394,StateMachine,before this.everyTime
3.688,0.346,StateMachine,after this.everyTime
3.688,0.361,StateMachine,run completed
3.689,0.387,Mainline,Ending state machine pass
3.689,0.407,Mainline,Begining state machine pass
3.689,0.355,StateMachine,before if(conditionsToCheck
3.690,0.386,StateMachine,before this.everyTime
3.690,0.400,StateMachine,after this.everyTime
3.691,0.378,StateMachine,run completed
3.691,0.378,Mainline,Ending state machine pass
3.691,0.348,Mainline,Begining state machine pass
3.692,0.335,StateMachine,before if(conditionsToCheck
3.692,0.446,StateMachine,before this.everyTime
3.692,0.401,StateMachine,after this.everyTime
3.693,0.522,StateMachine,run completed
3.693,0.392,Mainline,Ending state machine pass
3.694,0.703,Mainline,Begining state machine pass
3.695,0.497,StateMachine,before if(conditionsToCheck
3.695,0.664,StateMachine,before this.everyTime
3.696,0.417,StateMachine,after this.everyTime
3.696,0.379,StateMachine,run completed
3.696,0.373,Mainline,Ending state machine pass
3.697,0.391,Mainline,Begining state machine pass
3.697,0.424,StateMachine,before if(conditionsToCheck
3.698,0.947,StateMachine,before this.everyTime
3.699,0.410,StateMachine,after this.everyTime
3.699,0.533,StateMachine,run completed
3.699,0.381,Mainline,Ending state machine pass
3.700,0.638,Mainline,Begining state machine pass
3.701,0.523,StateMachine,before if(conditionsToCheck
3.701,0.530,StateMachine,before this.everyTime
3.702,0.368,StateMachine,after this.everyTime
3.702,0.370,StateMachine,run completed
3.702,0.372,Mainline,Ending state machine pass
3.703,0.485,Mainline,Begining state machine pass
3.703,0.443,StateMachine,before if(conditionsToCheck
3.704,0.462,StateMachine,before this.everyTime
3.704,0.440,StateMachine,after this.everyTime
3.704,0.366,StateMachine,run completed
3.705,0.369,Mainline,Ending state machine pass
3.705,0.390,Mainline,Begining state machine pass
3.706,0.396,StateMachine,before if(conditionsToCheck
3.706,0.496,StateMachine,before this.everyTime
3.707,0.417,StateMachine,after this.everyTime
3.707,0.378,StateMachine,run completed
3.707,0.358,Mainline,Ending state machine pass
3.708,0.351,Mainline,Begining state machine pass
3.708,0.390,StateMachine,before if(conditionsToCheck
3.708,0.471,StateMachine,before this.everyTime
3.709,0.426,StateMachine,after this.everyTime
3.709,0.406,StateMachine,run completed
3.710,0.336,Mainline,Ending state machine pass
3.710,0.393,Mainline,Begining state machine pass
3.710,0.392,StateMachine,before if(conditionsToCheck
3.711,0.426,StateMachine,before this.everyTime
3.711,0.400,StateMachine,after this.everyTime
3.712,0.394,StateMachine,run completed
3.712,0.447,Mainline,Ending state machine pass
3.713,0.483,Mainline,Begining state machine pass
3.713,0.501,StateMachine,before if(conditionsToCheck
3.714,0.513,StateMachine,before this.everyTime
3.714,0.433,StateMachine,after this.everyTime
3.714,0.388,StateMachine,run completed
3.715,0.531,Mainline,Ending state machine pass
3.715,0.383,Mainline,Begining state machine pass
3.716,0.367,StateMachine,before if(conditionsToCheck
3.716,0.492,StateMachine,before this.everyTime
3.717,0.403,StateMachine,after this.everyTime
3.717,0.396,StateMachine,run completed
3.717,0.392,Mainline,Ending state machine pass
3.718,0.364,Mainline,Begining state machine pass
3.718,0.441,StateMachine,before if(conditionsToCheck
3.719,0.438,StateMachine,before this.everyTime
3.719,0.425,StateMachine,after this.everyTime
3.719,0.411,StateMachine,run completed
3.720,0.367,Mainline,Ending state machine pass
3.720,0.401,Mainline,Begining state machine pass
3.721,0.383,StateMachine,before if(conditionsToCheck
3.721,0.421,StateMachine,before this.everyTime
3.721,0.339,StateMachine,after this.everyTime
3.722,0.354,StateMachine,run completed
3.722,0.372,Mainline,Ending state machine pass
3.722,0.384,Mainline,Begining state machine pass
3.723,0.538,StateMachine,before if(conditionsToCheck
3.723,0.458,StateMachine,before this.everyTime
3.724,0.412,StateMachine,after this.everyTime
3.724,0.378,StateMachine,run completed
3.725,0.351,Mainline,Ending state machine pass
3.725,0.456,Mainline,Begining state machine pass
3.725,0.388,StateMachine,before if(conditionsToCheck
3.726,0.483,StateMachine,before this.everyTime
3.726,0.408,StateMachine,after this.everyTime
3.727,0.396,StateMachine,run completed
3.727,0.412,Mainline,Ending state machine pass
3.728,0.392,Mainline,Begining state machine pass
3.728,0.379,StateMachine,before if(conditionsToCheck
3.728,0.490,StateMachine,before this.everyTime
3.729,0.400,StateMachine,after this.everyTime
3.729,0.369,StateMachine,run completed
3.730,0.348,Mainline,Ending state machine pass
3.730,0.379,Mainline,Begining state machine pass
3.730,0.406,StateMachine,before if(conditionsToCheck
3.731,0.487,StateMachine,before this.everyTime
3.731,0.388,StateMachine,after this.everyTime
3.732,0.329,StateMachine,run completed
3.732,0.356,Mainline,Ending state machine pass
3.732,0.546,Mainline,Begining state machine pass
3.733,0.487,StateMachine,before if(conditionsToCheck
3.733,0.460,StateMachine,before this.everyTime
3.734,0.385,StateMachine,after this.everyTime
3.734,0.374,StateMachine,run completed
3.735,0.394,Mainline,Ending state machine pass
3.735,0.381,Mainline,Begining state machine pass
3.735,0.409,StateMachine,before if(conditionsToCheck
3.736,0.424,StateMachine,before this.everyTime
3.736,0.411,StateMachine,after this.everyTime
3.737,0.380,StateMachine,run completed
3.737,0.362,Mainline,Ending state machine pass
3.737,0.377,Mainline,Begining state machine pass
3.738,0.396,StateMachine,before if(conditionsToCheck
3.738,0.570,StateMachine,before this.everyTime
3.739,0.402,StateMachine,after this.everyTime
3.739,0.417,StateMachine,run completed
3.739,0.369,Mainline,Ending state machine pass
3.740,0.326,Mainline,Begining state machine pass
3.740,0.402,StateMachine,before if(conditionsToCheck
3.741,0.447,StateMachine,before this.everyTime
3.741,0.415,StateMachine,after this.everyTime
3.741,0.406,StateMachine,run completed
3.742,0.361,Mainline,Ending state machine pass
3.742,0.419,Mainline,Begining state machine pass
3.743,0.435,StateMachine,before if(conditionsToCheck
3.743,0.537,StateMachine,before this.everyTime
3.744,0.764,StateMachine,after this.everyTime
3.744,0.411,StateMachine,run completed
3.745,0.504,Mainline,Ending state machine pass
3.745,0.401,Mainline,Begining state machine pass
3.746,0.406,StateMachine,before if(conditionsToCheck
3.746,0.823,StateMachine,before this.everyTime
3.748,1.427,StateMachine,after this.everyTime
3.748,0.513,StateMachine,run completed
3.750,1.692,Mainline,Ending state machine pass
3.751,0.826,Mainline,Begining state machine pass
3.752,0.679,StateMachine,before if(conditionsToCheck
3.752,0.609,StateMachine,before this.everyTime
3.754,1.677,StateMachine,after this.everyTime
3.756,1.713,StateMachine,run completed
3.757,1.120,Mainline,Ending state machine pass
3.757,0.766,Mainline,Begining state machine pass
3.758,0.937,StateMachine,before if(conditionsToCheck
3.760,1.278,StateMachine,before this.everyTime
3.763,3.300,StateMachine,after this.everyTime
3.764,1.022,StateMachine,run completed
3.766,1.644,Mainline,Ending state machine pass
3.770,4.644,Mainline,Begining state machine pass
3.773,2.683,StateMachine,before if(conditionsToCheck
3.775,1.916,StateMachine,before this.everyTime
3.776,0.722,StateMachine,after this.everyTime
3.776,0.849,StateMachine,run completed
3.777,0.584,Mainline,Ending state machine pass
3.778,1.378,Mainline,Begining state machine pass
3.779,0.779,StateMachine,before if(conditionsToCheck
3.780,0.995,StateMachine,before this.everyTime
3.781,0.521,StateMachine,after this.everyTime
3.781,0.642,StateMachine,run completed
3.782,0.618,Mainline,Ending state machine pass
3.784,1.909,Mainline,Begining state machine pass
3.785,1.227,StateMachine,before if(conditionsToCheck
3.786,0.979,StateMachine,before this.everyTime
3.787,0.866,StateMachine,after this.everyTime
3.788,1.255,StateMachine,run completed
3.789,1.053,Mainline,Ending state machine pass
3.791,1.431,Mainline,Begining state machine pass
3.791,0.770,StateMachine,before if(conditionsToCheck
3.792,0.763,StateMachine,before this.everyTime
3.793,0.791,StateMachine,after this.everyTime
3.794,0.733,StateMachine,run completed
3.795,1.120,Mainline,Ending state machine pass
3.796,0.821,Mainline,Begining state machine pass
3.797,1.185,StateMachine,before if(conditionsToCheck
3.798,1.193,StateMachine,before this.everyTime
3.799,0.899,StateMachine,after this.everyTime
3.801,1.727,StateMachine,run completed
3.827,26.039,Mainline,Ending state machine pass
3.829,1.824,Mainline,Begining state machine pass
3.829,0.597,StateMachine,before if(conditionsToCheck
3.830,0.844,StateMachine,before this.everyTime
3.831,0.508,StateMachine,after this.everyTime
3.832,0.963,StateMachine,run completed
3.832,0.742,Mainline,Ending state machine pass
3.833,0.563,Mainline,Begining state machine pass
3.833,0.634,StateMachine,before if(conditionsToCheck
3.835,1.420,StateMachine,before this.everyTime
3.836,0.705,StateMachine,after this.everyTime
3.836,0.683,StateMachine,run completed
3.837,0.437,Mainline,Ending state machine pass
3.837,0.572,Mainline,Begining state machine pass
3.838,0.410,StateMachine,before if(conditionsToCheck
