sec,r.init,r.init was invoked (a)
5.409,0.469,Mainline,Ending state machine pass
5.409,0.412,Mainline,Begining state machine pass
5.410,0.465,StateMachine,before if(conditionsToCheck
5.410,0.523,StateMachine,before this.everyTime
5.411,0.419,StateMachine,after this.everyTime
5.411,0.400,StateMachine,run completed
5.411,0.397,Mainline,Ending state machine pass
5.412,0.433,Mainline,Begining state machine pass
5.412,0.447,StateMachine,before if(conditionsToCheck
5.413,0.551,StateMachine,before this.everyTime
5.413,0.422,StateMachine,after this.everyTime
5.414,0.338,StateMachine,run completed
5.414,0.387,Mainline,Ending state machine pass
5.414,0.418,Mainline,Begining state machine pass
5.415,0.384,StateMachine,before if(conditionsToCheck
5.415,0.499,StateMachine,before this.everyTime
5.416,0.403,StateMachine,after this.everyTime
5.416,0.453,StateMachine,run completed
5.417,0.404,Mainline,Ending state machine pass
5.417,0.410,Mainline,Begining state machine pass
5.417,0.408,StateMachine,before if(conditionsToCheck
5.418,0.513,StateMachine,before this.everyTime
5.418,0.400,StateMachine,after this.everyTime
5.419,0.432,StateMachine,run completed
5.419,0.385,Mainline,Ending state machine pass
5.419,0.330,Mainline,Begining state machine pass
5.420,0.406,StateMachine,before if(conditionsToCheck
5.420,0.491,StateMachine,before this.everyTime
5.421,0.413,StateMachine,after this.everyTime
5.421,0.587,StateMachine,run completed
5.422,0.372,Mainline,Ending state machine pass
5.422,0.404,Mainline,Begining state machine pass
5.423,0.400,StateMachine,before if(conditionsToCheck
5.423,0.535,StateMachine,before this.everyTime
5.423,0.401,StateMachine,after this.everyTime
5.424,0.385,StateMachine,run completed
5.424,0.414,Mainline,Ending state machine pass
5.425,0.422,Mainline,Begining state machine pass
5.425,0.433,StateMachine,before if(conditionsToCheck
5.426,0.449,StateMachine,before this.everyTime
5.426,0.371,StateMachine,after this.everyTime
5.426,0.428,StateMachine,run completed
5.427,0.397,Mainline,Ending state machine pass
5.427,0.415,Mainline,Begining state machine pass
5.428,0.424,StateMachine,before if(conditionsToCheck
5.428,0.555,StateMachine,before this.everyTime
5.429,0.387,StateMachine,after this.everyTime
5.429,0.442,StateMachine,run completed
5.429,0.363,Mainline,Ending state machine pass
5.430,0.534,Mainline,Begining state machine pass
5.430,0.450,StateMachine,before if(conditionsToCheck
5.431,0.480,StateMachine,before this.everyTime
5.431,0.431,StateMachine,after this.everyTime
5.432,0.395,StateMachine,run completed
5.432,0.385,Mainline,Ending state machine pass
5.432,0.372,Mainline,Begining state machine pass
5.433,0.430,StateMachine,before if(conditionsToCheck
5.433,0.544,StateMachine,before this.everyTime
5.434,0.412,StateMachine,after this.everyTime
5.434,0.419,StateMachine,run completed
5.435,0.410,Mainline,Ending state machine pass
5.435,0.388,Mainline,Begining state machine pass
5.435,0.382,StateMachine,before if(conditionsToCheck
5.436,0.562,StateMachine,before this.everyTime
5.436,0.431,StateMachine,after this.everyTime
5.437,0.371,StateMachine,run completed
5.437,0.371,Mainline,Ending state machine pass
5.437,0.381,Mainline,Begining state machine pass
5.438,0.416,StateMachine,before if(conditionsToCheck
5.438,0.528,StateMachine,before this.everyTime
5.439,0.417,StateMachine,after this.everyTime
5.439,0.425,StateMachine,run completed
5.440,0.481,Mainline,Ending state machine pass
5.440,0.414,Mainline,Begining state machine pass
5.441,0.378,StateMachine,before if(conditionsToCheck
5.441,0.500,StateMachine,before this.everyTime
5.441,0.394,StateMachine,after this.everyTime
5.442,0.377,StateMachine,run completed
5.442,0.368,Mainline,Ending state machine pass
5.443,0.350,Mainline,Begining state machine pass
5.443,0.417,StateMachine,before if(conditionsToCheck
5.443,0.456,StateMachine,before this.everyTime
5.444,0.373,StateMachine,after this.everyTime
5.444,0.380,StateMachine,run completed
5.445,0.370,Mainline,Ending state machine pass
5.445,0.418,Mainline,Begining state machine pass
5.445,0.390,StateMachine,before if(conditionsToCheck
5.446,0.461,StateMachine,before this.everyTime
5.446,0.348,StateMachine,after this.everyTime
5.446,0.342,StateMachine,run completed
5.447,0.339,Mainline,Ending state machine pass
5.447,0.405,Mainline,Begining state machine pass
5.448,0.357,StateMachine,before if(conditionsToCheck
5.448,0.434,StateMachine,before this.everyTime
5.448,0.376,StateMachine,after this.everyTime
5.449,0.408,StateMachine,run completed
5.449,0.394,Mainline,Ending state machine pass
5.450,0.537,Mainline,Begining state machine pass
5.450,0.459,StateMachine,before if(conditionsToCheck
5.451,0.978,StateMachine,before this.everyTime
5.452,0.491,StateMachine,after this.everyTime
5.452,0.459,StateMachine,run completed
5.453,0.439,Mainline,Ending state machine pass
5.453,0.434,Mainline,Begining state machine pass
5.453,0.425,StateMachine,before if(conditionsToCheck
5.454,0.484,StateMachine,before this.everyTime
5.454,0.403,StateMachine,after this.everyTime
5.455,0.338,StateMachine,run completed
5.455,0.357,Mainline,Ending state machine pass
5.455,0.371,Mainline,Begining state machine pass
5.456,0.496,StateMachine,before if(conditionsToCheck
5.456,0.516,StateMachine,before this.everyTime
5.457,0.383,StateMachine,after this.everyTime
5.457,0.391,StateMachine,run completed
5.457,0.337,Mainline,Ending state machine pass
5.458,0.313,Mainline,Begining state machine pass
5.458,0.515,StateMachine,before if(conditionsToCheck
5.459,0.489,StateMachine,before this.everyTime
5.459,0.411,StateMachine,after this.everyTime
5.460,0.419,StateMachine,run completed
5.460,0.416,Mainline,Ending state machine pass
5.460,0.361,Mainline,Begining state machine pass
5.461,0.398,StateMachine,before if(conditionsToCheck
5.461,0.503,StateMachine,before this.everyTime
5.462,0.352,StateMachine,after this.everyTime
5.462,0.346,StateMachine,run completed
5.462,0.322,Mainline,Ending state machine pass
5.463,0.321,Mainline,Begining state machine pass
5.463,0.388,StateMachine,before if(conditionsToCheck
5.464,0.498,StateMachine,before this.everyTime
5.464,0.376,StateMachine,after this.everyTime
5.464,0.360,StateMachine,run completed
5.465,0.387,Mainline,Ending state machine pass
5.465,0.361,Mainline,Begining state machine pass
5.465,0.385,StateMachine,before if(conditionsToCheck
5.466,0.496,StateMachine,before this.everyTime
5.466,0.436,StateMachine,after this.everyTime
5.467,0.425,StateMachine,run completed
5.467,0.394,Mainline,Ending state machine pass
5.468,0.357,Mainline,Begining state machine pass
5.468,0.387,StateMachine,before if(conditionsToCheck
5.468,0.524,StateMachine,before this.everyTime
5.469,0.462,StateMachine,after this.everyTime
5.469,0.432,StateMachine,run completed
5.470,0.446,Mainline,Ending state machine pass
5.470,0.417,Mainline,Begining state machine pass
5.471,0.378,StateMachine,before if(conditionsToCheck
5.471,0.474,StateMachine,before this.everyTime
5.471,0.416,StateMachine,after this.everyTime
5.472,0.466,StateMachine,run completed
5.472,0.401,Mainline,Ending state machine pass
5.473,0.337,Mainline,Begining state machine pass
5.473,0.375,StateMachine,before if(conditionsToCheck
5.474,0.487,StateMachine,before this.everyTime
5.474,0.418,StateMachine,after this.everyTime
5.474,0.396,StateMachine,run completed
5.475,0.393,Mainline,Ending state machine pass
5.475,0.445,Mainline,Begining state machine pass
5.476,0.348,StateMachine,before if(conditionsToCheck
5.476,0.486,StateMachine,before this.everyTime
5.476,0.376,StateMachine,after this.everyTime
5.477,0.565,StateMachine,run completed
5.478,1.276,Mainline,Ending state machine pass
5.480,2.101,Mainline,Begining state machine pass
5.481,0.954,StateMachine,before if(conditionsToCheck
5.482,1.066,StateMachine,before this.everyTime
5.484,1.471,StateMachine,after this.everyTime
5.486,1.742,StateMachine,run completed
5.486,0.740,Mainline,Ending state machine pass
5.487,1.171,Mainline,Begining state machine pass
5.488,0.846,StateMachine,before if(conditionsToCheck
5.489,0.893,StateMachine,before this.everyTime
5.490,0.756,StateMachine,after this.everyTime
5.492,2.422,StateMachine,run completed
5.493,0.743,Mainline,Ending state machine pass
5.494,0.466,Mainline,Begining state machine pass
5.494,0.644,StateMachine,before if(conditionsToCheck
5.496,1.309,StateMachine,before this.everyTime
5.497,1.589,StateMachine,after this.everyTime
5.498,0.598,StateMachine,run completed
5.498,0.512,Mainline,Ending state machine pass
5.499,0.837,Mainline,Begining state machine pass
5.500,0.559,StateMachine,before if(conditionsToCheck
5.501,1.056,StateMachine,before this.everyTime
5.501,0.629,StateMachine,after this.everyTime
5.502,0.852,StateMachine,run completed
5.503,0.433,Mainline,Ending state machine pass
5.503,0.459,Mainline,Begining state machine pass
5.504,0.611,StateMachine,before if(conditionsToCheck
5.504,0.738,StateMachine,before this.everyTime
5.505,0.690,StateMachine,after this.everyTime
5.506,0.484,StateMachine,run completed
5.506,0.434,Mainline,Ending state machine pass
5.507,0.536,Mainline,Begining state machine pass
5.507,0.541,StateMachine,before if(conditionsToCheck
5.509,1.446,StateMachine,before this.everyTime
5.509,0.747,StateMachine,after this.everyTime
5.510,0.854,StateMachine,run completed
5.511,0.755,Mainline,Ending state machine pass
5.512,0.777,Mainline,Begining state machine pass
5.513,1.115,StateMachine,before if(conditionsToCheck
5.514,1.040,StateMachine,before this.everyTime
5.514,0.611,StateMachine,after this.everyTime
5.515,0.573,StateMachine,run completed
5.516,0.884,Mainline,Ending state machine pass
5.517,1.146,Mainline,Begining state machine pass
5.518,0.616,StateMachine,before if(conditionsToCheck
5.519,1.212,StateMachine,before this.everyTime
5.520,0.839,StateMachine,after this.everyTime
5.520,0.560,StateMachine,run completed
5.521,0.572,Mainline,Ending state machine pass
5.521,0.512,Mainline,Begining state machine pass
5.522,0.490,StateMachine,before if(conditionsToCheck
5.550,28.140,StateMachine,before this.everyTime
5.551,0.901,StateMachine,after this.everyTime
5.552,0.638,StateMachine,run completed
5.552,0.454,Mainline,Ending state machine pass
5.553,1.017,Mainline,Begining state machine pass
5.553,0.400,StateMachine,before if(conditionsToCheck
5.554,0.533,StateMachine,before this.everyTime
5.555,0.718,StateMachine,after this.everyTime
5.555,0.474,StateMachine,run completed
5.556,0.693,Mainline,Ending state machine pass
5.556,0.584,Mainline,Begining state machine pass
5.557,0.479,StateMachine,before if(conditionsToCheck
5.558,0.722,StateMachine,before this.everyTime
5.558,0.477,StateMachine,after this.everyTime
5.558,0.406,StateMachine,run completed
5.559,0.370,Mainline,Ending state machine pass
5.559,0.380,Mainline,Begining state machine pass
5.560,0.491,StateMachine,before if(conditionsToCheck
5.561,0.967,StateMachine,before this.everyTime
5.561,0.489,StateMachine,after this.everyTime
5.562,0.408,StateMachine,run completed
5.562,0.446,Mainline,Ending state machine pass
5.563,0.495,Mainline,Begining state machine pass
5.564,1.024,StateMachine,before if(conditionsToCheck
5.564,0.649,StateMachine,before this.everyTime
5.565,0.461,StateMachine,after this.everyTime
5.565,0.418,StateMachine,run completed
5.565,0.355,Mainline,Ending state machine pass
5.566,0.369,Mainline,Begining state machine pass
5.566,0.430,StateMachine,before if(conditionsToCheck
5.567,0.516,StateMachine,before this.everyTime
5.567,0.431,StateMachine,after this.everyTime
5.568,0.355,StateMachine,run completed
5.568,0.357,Mainline,Ending state machine pass
5.568,0.401,Mainline,Begining state machine pass
5.569,0.401,StateMachine,before if(conditionsToCheck
5.569,0.492,StateMachine,before this.everyTime
5.570,0.410,StateMachine,after this.everyTime
5.570,0.430,StateMachine,run completed
5.570,0.404,Mainline,Ending state machine pass
5.571,0.405,Mainline,Begining state machine pass
5.571,0.408,StateMachine,before if(conditionsToCheck
5.572,0.434,StateMachine,before this.everyTime
5.572,0.415,StateMachine,after this.everyTime
5.572,0.390,StateMachine,run completed
5.573,0.391,Mainline,Ending state machine pass
5.573,0.335,Mainline,Begining state machine pass
5.574,0.316,StateMachine,before if(conditionsToCheck
5.574,0.431,StateMachine,before this.everyTime
5.574,0.413,StateMachine,after this.everyTime
5.575,0.421,StateMachine,run completed
5.575,0.380,Mainline,Ending state machine pass
5.575,0.313,Mainline,Begining state machine pass
5.576,0.340,StateMachine,before if(conditionsToCheck
5.576,0.502,StateMachine,before this.everyTime
5.577,0.412,StateMachine,after this.everyTime
5.577,0.359,StateMachine,run completed
5.577,0.306,Mainline,Ending state machine pass
5.578,0.303,Mainline,Begining state machine pass
5.578,0.381,StateMachine,before if(conditionsToCheck
5.579,0.538,StateMachine,before this.everyTime
5.579,0.505,StateMachine,after this.everyTime
5.580,0.454,StateMachine,run completed
5.580,0.502,Mainline,Ending state machine pass
5.581,0.406,Mainline,Begining state machine pass
5.581,0.410,StateMachine,before if(conditionsToCheck
5.581,0.515,StateMachine,before this.everyTime
5.582,0.441,StateMachine,after this.everyTime
5.582,0.410,StateMachine,run completed
5.583,0.412,Mainline,Ending state machine pass
5.583,0.402,Mainline,Begining state machine pass
5.583,0.372,StateMachine,before if(conditionsToCheck
5.584,0.489,StateMachine,before this.everyTime
5.584,0.409,StateMachine,after this.everyTime
5.585,0.398,StateMachine,run completed
5.585,0.372,Mainline,Ending state machine pass
5.586,0.380,Mainline,Begining state machine pass
5.586,0.461,StateMachine,before if(conditionsToCheck
5.587,0.776,StateMachine,before this.everyTime
5.587,0.493,StateMachine,after this.everyTime
5.588,0.397,StateMachine,run completed
5.588,0.397,Mainline,Ending state machine pass
5.588,0.380,Mainline,Begining state machine pass
5.589,0.443,StateMachine,before if(conditionsToCheck
5.589,0.490,StateMachine,before this.everyTime
5.590,0.437,StateMachine,after this.everyTime
5.590,0.421,StateMachine,run completed
5.591,0.808,Mainline,Ending state machine pass
5.591,0.382,Mainline,Begining state machine pass
5.592,0.432,StateMachine,before if(conditionsToCheck
5.592,0.506,StateMachine,before this.everyTime
5.593,0.435,StateMachine,after this.everyTime
5.593,0.380,StateMachine,run completed
5.593,0.306,Mainline,Ending state machine pass
5.594,0.304,Mainline,Begining state machine pass
5.594,0.376,StateMachine,before if(conditionsToCheck
5.595,0.526,StateMachine,before this.everyTime
5.595,0.437,StateMachine,after this.everyTime
5.595,0.359,StateMachine,run completed
5.596,0.298,Mainline,Ending state machine pass
5.596,0.357,Mainline,Begining state machine pass
5.596,0.380,StateMachine,before if(conditionsToCheck
5.597,0.471,StateMachine,before this.everyTime
5.597,0.346,StateMachine,after this.everyTime
5.598,0.307,StateMachine,run completed
5.598,0.323,Mainline,Ending state machine pass
5.598,0.438,Mainline,Begining state machine pass
5.599,0.373,StateMachine,before if(conditionsToCheck
5.599,0.489,StateMachine,before this.everyTime
5.600,0.536,StateMachine,after this.everyTime
5.600,0.445,StateMachine,run completed
5.601,0.331,Mainline,Ending state machine pass
5.601,0.358,Mainline,Begining state machine pass
